order_id,order_date,customer_id,first_name,last_name,email,book_id,title,author_name,publisher_name,price,status_id,status_value
431,2024-02-21 05:29:36,1542,,,,,,,,,1,Order Received
432,2022-02-22 11:53:00,436,Erma,Realy,erealyc3@facebook.com,,,,,,1,Order Received
433,2022-04-08 21:26:40,824,Kinna,Georgelin,kgeorgelinmv@deviantart.com,,,,,,1,Order Received
434,2024-08-07 01:36:08,1525,,,,,,,,,1,Order Received
435,2022-10-15 18:32:44,1646,,,,,,,,,1,Order Received
436,2024-05-17 15:02:56,451,Bethina,Cady,bcadyci@squarespace.com,,,,,,1,Order Received
436,2024-05-17 15:02:56,451,Bethina,Cady,bcadyci@squarespace.com,,,,,,1,Order Received
437,2022-11-13 12:07:21,1965,,,,,,,,,1,Order Received
438,2024-11-17 11:59:38,58,Jeni,Swarbrigg,jswarbrigg1l@ustream.tv,4497.0,,,,5.31,1,Order Received
438,2024-11-17 11:59:38,58,Jeni,Swarbrigg,jswarbrigg1l@ustream.tv,4497.0,,,,5.31,1,Order Received
439,2022-09-24 11:53:03,458,Margareta,Rentalll,mrentalllcp@cam.ac.uk,,,,,,1,Order Received
439,2022-09-24 11:53:03,458,Margareta,Rentalll,mrentalllcp@cam.ac.uk,,,,,,1,Order Received
439,2022-09-24 11:53:03,458,Margareta,Rentalll,mrentalllcp@cam.ac.uk,,,,,,1,Order Received
440,2023-09-29 10:57:34,665,Pip,Depper,pdepperig@tmall.com,,,,,,1,Order Received
441,2023-05-11 18:22:24,1221,,,,,,,,,1,Order Received
442,2024-11-28 23:33:55,123,Francine,Sier,fsier3e@ihg.com,5718.0,,,,10.82,1,Order Received
443,2024-11-27 07:29:08,144,Nickolai,Domenget,ndomenget3z@businessweek.com,1974.0,,,,0.05,1,Order Received
443,2024-11-27 07:29:08,144,Nickolai,Domenget,ndomenget3z@businessweek.com,1974.0,,,,0.05,1,Order Received
444,2022-11-01 15:14:35,158,Rozamond,Farrell,rfarrell4d@harvard.edu,1914.0,,,,6.13,1,Order Received
444,2022-11-01 15:14:35,158,Rozamond,Farrell,rfarrell4d@harvard.edu,1914.0,,,,6.13,1,Order Received
445,2022-06-27 19:21:06,238,Cathrine,Soda,csoda6l@unc.edu,5036.0,,,,6.2,1,Order Received
445,2022-06-27 19:21:06,238,Cathrine,Soda,csoda6l@unc.edu,5036.0,,,,6.2,1,Order Received
446,2022-07-18 03:35:53,730,Ramsey,Snaden,rsnadenk9@ebay.co.uk,,,,,,1,Order Received
447,2023-09-24 03:18:10,748,Ritchie,Whittet,rwhittetkr@odnoklassniki.ru,,,,,,1,Order Received
448,2024-10-06 19:28:25,1647,,,,,,,,,1,Order Received
449,2024-10-19 17:22:48,4,Rich,Kirsz,rkirsz3@jalbum.net,4580.0,,,,8.07,1,Order Received
449,2024-10-19 17:22:48,4,Rich,Kirsz,rkirsz3@jalbum.net,4580.0,,,,8.07,1,Order Received
450,2022-02-20 00:03:35,1688,,,,,,,,,1,Order Received
451,2022-03-09 01:49:03,126,Otha,Putton,oputton3h@digg.com,10485.0,,,,5.9,1,Order Received
452,2023-01-21 23:06:07,259,Robby,Hadye,rhadye76@wikipedia.org,4940.0,,,,3.9,1,Order Received
452,2023-01-21 23:06:07,259,Robby,Hadye,rhadye76@wikipedia.org,4940.0,,,,3.9,1,Order Received
453,2024-03-27 03:40:49,632,Zarah,Huerta,zhuertahj@goo.gl,,,,,,1,Order Received
454,2023-10-07 19:06:51,667,Spence,Crier,scrierii@tumblr.com,,,,,,1,Order Received
455,2022-03-29 07:09:00,1146,,,,,,,,,1,Order Received
456,2024-06-11 00:55:35,354,Cornie,Frary,cfrary9t@artisteer.com,,,,,,1,Order Received
456,2024-06-11 00:55:35,354,Cornie,Frary,cfrary9t@artisteer.com,,,,,,1,Order Received
457,2023-01-30 14:21:21,369,Arvy,Jobbing,ajobbinga8@alibaba.com,,,,,,1,Order Received
457,2023-01-30 14:21:21,369,Arvy,Jobbing,ajobbinga8@alibaba.com,,,,,,1,Order Received
458,2022-05-06 13:31:45,698,Hymie,Kulis,hkulisjd@gizmodo.com,,,,,,1,Order Received
459,2023-08-09 20:57:25,355,Cly,Pethrick,cpethrick9u@issuu.com,,,,,,1,Order Received
459,2023-08-09 20:57:25,355,Cly,Pethrick,cpethrick9u@issuu.com,,,,,,1,Order Received
460,2024-03-14 01:31:23,1294,,,,,,,,,1,Order Received
461,2024-02-26 21:25:42,1563,,,,,,,,,1,Order Received
462,2023-12-16 22:32:08,1960,,,,,,,,,1,Order Received
463,2023-08-12 08:25:23,270,Merry,Coenraets,mcoenraets7h@utexas.edu,8120.0,,,,6.62,1,Order Received
463,2023-08-12 08:25:23,270,Merry,Coenraets,mcoenraets7h@utexas.edu,8120.0,,,,6.62,1,Order Received
463,2023-08-12 08:25:23,270,Merry,Coenraets,mcoenraets7h@utexas.edu,8120.0,,,,6.62,1,Order Received
463,2023-08-12 08:25:23,270,Merry,Coenraets,mcoenraets7h@utexas.edu,8120.0,,,,6.62,1,Order Received
463,2023-08-12 08:25:23,270,Merry,Coenraets,mcoenraets7h@utexas.edu,8120.0,,,,6.62,1,Order Received
464,2024-10-17 18:19:20,794,Karolina,Varran,kvarranm1@blinklist.com,,,,,,1,Order Received
465,2023-06-05 21:24:59,1467,,,,,,,,,1,Order Received
466,2022-09-29 15:07:06,1082,,,,,,,,,1,Order Received
467,2025-02-03 11:36:13,556,Genni,Livingstone,glivingstoneff@hp.com,,,,,,1,Order Received
468,2024-11-23 01:30:21,1159,,,,,,,,,1,Order Received
469,2023-12-22 09:17:00,192,Abraham,Skudder,askudder5b@sitemeter.com,7752.0,,,,7.98,1,Order Received
469,2023-12-22 09:17:00,192,Abraham,Skudder,askudder5b@sitemeter.com,7752.0,,,,7.98,1,Order Received
469,2023-12-22 09:17:00,192,Abraham,Skudder,askudder5b@sitemeter.com,7752.0,,,,7.98,1,Order Received
470,2023-03-27 07:56:10,448,Judas,Ortell,jortellcf@usatoday.com,,,,,,1,Order Received
471,2023-06-24 08:20:31,601,Kerry,Pepis,kpepisgo@163.com,,,,,,1,Order Received
472,2022-10-09 04:10:27,206,Tine,Bastow,tbastow5p@omniture.com,5455.0,,,,5.31,1,Order Received
473,2022-02-19 17:20:02,535,Emelen,Duckworth,educkwortheu@moonfruit.com,,,,,,1,Order Received
474,2022-06-15 16:52:57,843,Karen,Bartholin,kbartholinne@goo.ne.jp,,,,,,1,Order Received
475,2022-03-14 09:51:52,671,Ronica,Possell,rpossellim@constantcontact.com,,,,,,1,Order Received
476,2023-06-26 00:35:17,1126,,,,,,,,,1,Order Received
477,2023-03-06 07:29:40,1317,,,,,,,,,1,Order Received
478,2023-10-22 06:12:24,1643,,,,,,,,,1,Order Received
479,2023-07-13 15:35:00,316,Shelton,Leyfield,sleyfield8r@nps.gov,,,,,,1,Order Received
480,2024-08-15 13:19:26,1462,,,,,,,,,1,Order Received
481,2023-11-14 06:00:26,1687,,,,,,,,,1,Order Received
482,2023-09-14 07:19:33,1915,,,,,,,,,1,Order Received
483,2024-04-26 02:13:41,786,Emmy,Palfrey,epalfreylt@twitter.com,,,,,,1,Order Received
484,2022-07-10 13:30:29,1603,,,,,,,,,1,Order Received
485,2024-11-08 09:42:18,1723,,,,,,,,,1,Order Received
486,2022-05-13 03:55:34,1831,,,,,,,,,1,Order Received
487,2022-12-23 00:21:17,210,Letisha,Bielby,lbielby5t@mtv.com,6078.0,,,,3.17,1,Order Received
487,2022-12-23 00:21:17,210,Letisha,Bielby,lbielby5t@mtv.com,6078.0,,,,3.17,1,Order Received
487,2022-12-23 00:21:17,210,Letisha,Bielby,lbielby5t@mtv.com,6078.0,,,,3.17,1,Order Received
488,2024-01-27 08:30:27,378,Pattie,Blues,pbluesah@sakura.ne.jp,,,,,,1,Order Received
489,2024-05-23 03:33:15,721,Edita,Bardwell,ebardwellk0@accuweather.com,,,,,,1,Order Received
490,2023-08-08 04:03:57,1512,,,,,,,,,1,Order Received
491,2023-09-05 10:21:57,1569,,,,,,,,,1,Order Received
492,2023-04-11 05:27:43,654,Cecile,Hrinishin,chrinishini5@newsvine.com,,,,,,1,Order Received
493,2023-11-30 23:35:27,896,Tim,Matterson,tmattersonov@cdc.gov,,,,,,1,Order Received
494,2024-09-17 04:10:20,905,Murial,Firmager,mfirmagerp4@marriott.com,,,,,,1,Order Received
495,2025-02-08 00:03:35,988,Petra,Lickorish,plickorishrf@amazon.com,,,,,,1,Order Received
496,2022-06-01 00:41:14,1262,,,,,,,,,1,Order Received
497,2024-09-12 01:37:33,1297,,,,,,,,,1,Order Received
498,2023-05-09 13:48:23,1372,,,,,,,,,1,Order Received
499,2022-03-15 20:47:44,1567,,,,,,,,,1,Order Received
500,2024-06-21 19:57:38,130,Franciskus,Minchinden,fminchinden3l@ycombinator.com,9995.0,,,,5.71,1,Order Received
500,2024-06-21 19:57:38,130,Franciskus,Minchinden,fminchinden3l@ycombinator.com,9995.0,,,,5.71,1,Order Received
500,2024-06-21 19:57:38,130,Franciskus,Minchinden,fminchinden3l@ycombinator.com,9995.0,,,,5.71,1,Order Received
500,2024-06-21 19:57:38,130,Franciskus,Minchinden,fminchinden3l@ycombinator.com,9995.0,,,,5.71,1,Order Received
501,2023-12-22 13:11:36,317,Stesha,McAlees,smcalees8s@wikispaces.com,,,,,,1,Order Received
502,2024-01-17 12:07:58,331,Eb,Sydenham,esydenham96@domainmarket.com,,,,,,1,Order Received
502,2024-01-17 12:07:58,331,Eb,Sydenham,esydenham96@domainmarket.com,,,,,,1,Order Received
502,2024-01-17 12:07:58,331,Eb,Sydenham,esydenham96@domainmarket.com,,,,,,1,Order Received
503,2023-11-22 04:53:16,389,Sibley,Lobb,slobbas@cam.ac.uk,,,,,,1,Order Received
503,2023-11-22 04:53:16,389,Sibley,Lobb,slobbas@cam.ac.uk,,,,,,1,Order Received
504,2023-04-27 20:46:28,760,Lacey,Woolbrook,lwoolbrookl3@slideshare.net,,,,,,1,Order Received
505,2022-11-12 03:49:50,1461,,,,,,,,,1,Order Received
506,2022-04-28 18:54:49,1815,,,,,,,,,1,Order Received
507,2022-02-28 01:59:11,1829,,,,,,,,,1,Order Received
508,2023-12-02 00:37:24,161,Addie,Basterfield,abasterfield4g@rakuten.co.jp,466.0,Sex with the Queen: 900 Years of Vile Kings  Virile Lovers  and Passionate Politics,,,13.5,1,Order Received
508,2023-12-02 00:37:24,161,Addie,Basterfield,abasterfield4g@rakuten.co.jp,466.0,Sex with the Queen: 900 Years of Vile Kings  Virile Lovers  and Passionate Politics,,,13.5,1,Order Received
509,2022-10-22 07:04:10,505,Jenilee,Ayliffe,jayliffee0@ycombinator.com,,,,,,1,Order Received
509,2022-10-22 07:04:10,505,Jenilee,Ayliffe,jayliffee0@ycombinator.com,,,,,,1,Order Received
510,2024-11-08 21:48:56,924,Mavra,McAlpine,mmcalpinepn@toplist.cz,,,,,,1,Order Received
511,2022-10-31 03:58:28,1217,,,,,,,,,1,Order Received
512,2022-11-12 12:16:39,233,Blake,Carson,bcarson6g@microsoft.com,731.0,Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2),Alexandra Boiger,HarperCollins,7.9,1,Order Received
512,2022-11-12 12:16:39,233,Blake,Carson,bcarson6g@microsoft.com,731.0,Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2),Alexandra Boiger,HarperCollins,7.9,1,Order Received
513,2023-09-30 18:36:22,1052,,,,,,,,,1,Order Received
514,2022-03-21 16:07:31,1758,,,,,,,,,1,Order Received
515,2024-03-21 08:01:35,766,Goldia,Malia,gmalial9@parallels.com,,,,,,1,Order Received
516,2025-01-05 20:28:46,74,Ozzie,Petters,opetters21@rediff.com,10124.0,,,,19.01,1,Order Received
516,2025-01-05 20:28:46,74,Ozzie,Petters,opetters21@rediff.com,10124.0,,,,19.01,1,Order Received
516,2025-01-05 20:28:46,74,Ozzie,Petters,opetters21@rediff.com,10124.0,,,,19.01,1,Order Received
517,2025-02-13 17:58:31,358,Harri,Syers,hsyers9x@theglobeandmail.com,,,,,,1,Order Received
517,2025-02-13 17:58:31,358,Harri,Syers,hsyers9x@theglobeandmail.com,,,,,,1,Order Received
518,2022-12-26 02:19:04,398,Tommy,Badsworth,tbadsworthb1@thetimes.co.uk,,,,,,1,Order Received
518,2022-12-26 02:19:04,398,Tommy,Badsworth,tbadsworthb1@thetimes.co.uk,,,,,,1,Order Received
518,2022-12-26 02:19:04,398,Tommy,Badsworth,tbadsworthb1@thetimes.co.uk,,,,,,1,Order Received
519,2023-05-22 15:21:52,912,Brigit,Pettipher,bpettipherpb@mapy.cz,,,,,,1,Order Received
520,2023-04-26 20:10:07,1095,,,,,,,,,1,Order Received
521,2024-05-02 18:01:34,1165,,,,,,,,,1,Order Received
522,2023-05-02 06:05:04,353,Lorita,Underdown,lunderdown9s@newsvine.com,,,,,,1,Order Received
522,2023-05-02 06:05:04,353,Lorita,Underdown,lunderdown9s@newsvine.com,,,,,,1,Order Received
523,2025-01-30 14:28:25,1226,,,,,,,,,1,Order Received
524,2022-05-27 17:20:25,1532,,,,,,,,,1,Order Received
525,2024-09-05 20:18:24,1769,,,,,,,,,1,Order Received
526,2023-02-19 02:52:10,485,Jinny,Meader,jmeaderdg@examiner.com,,,,,,1,Order Received
527,2024-03-21 04:51:41,600,Sallee,Heaviside,sheavisidegn@oakley.com,,,,,,1,Order Received
528,2022-10-06 07:38:39,634,Robinet,Bailey,rbaileyhl@state.tx.us,,,,,,1,Order Received
529,2024-04-22 18:35:24,192,Abraham,Skudder,askudder5b@sitemeter.com,10080.0,,,,6.64,1,Order Received
529,2024-04-22 18:35:24,192,Abraham,Skudder,askudder5b@sitemeter.com,10080.0,,,,6.64,1,Order Received
529,2024-04-22 18:35:24,192,Abraham,Skudder,askudder5b@sitemeter.com,10080.0,,,,6.64,1,Order Received
530,2024-10-21 09:31:10,1927,,,,,,,,,1,Order Received
531,2023-05-06 02:39:41,409,Onfroi,Oakenfield,ooakenfieldbc@uiuc.edu,,,,,,1,Order Received
531,2023-05-06 02:39:41,409,Onfroi,Oakenfield,ooakenfieldbc@uiuc.edu,,,,,,1,Order Received
531,2023-05-06 02:39:41,409,Onfroi,Oakenfield,ooakenfieldbc@uiuc.edu,,,,,,1,Order Received
531,2023-05-06 02:39:41,409,Onfroi,Oakenfield,ooakenfieldbc@uiuc.edu,,,,,,1,Order Received
531,2023-05-06 02:39:41,409,Onfroi,Oakenfield,ooakenfieldbc@uiuc.edu,,,,,,1,Order Received
532,2024-01-20 01:59:44,726,Maurine,Jahns,mjahnsk5@alexa.com,,,,,,1,Order Received
533,2023-09-16 03:03:56,1018,,,,,,,,,1,Order Received
534,2022-10-07 05:23:26,1142,,,,,,,,,1,Order Received
535,2022-12-20 15:55:56,1433,,,,,,,,,1,Order Received
536,2023-04-29 03:18:05,1847,,,,,,,,,1,Order Received
537,2022-03-25 04:26:21,1,Ursola,Purdy,upurdy0@cdbaby.com,4015.0,,,,5.41,1,Order Received
537,2022-03-25 04:26:21,1,Ursola,Purdy,upurdy0@cdbaby.com,4015.0,,,,5.41,1,Order Received
538,2022-03-20 19:44:05,100,Dud,Pusill,dpusill2r@digg.com,6468.0,,,,12.06,1,Order Received
538,2022-03-20 19:44:05,100,Dud,Pusill,dpusill2r@digg.com,6468.0,,,,12.06,1,Order Received
539,2022-11-07 12:06:38,504,Trula,D'Arrigo,tdarrigodz@netvibes.com,,,,,,1,Order Received
539,2022-11-07 12:06:38,504,Trula,D'Arrigo,tdarrigodz@netvibes.com,,,,,,1,Order Received
539,2022-11-07 12:06:38,504,Trula,D'Arrigo,tdarrigodz@netvibes.com,,,,,,1,Order Received
540,2023-01-07 17:35:32,1551,,,,,,,,,1,Order Received
541,2023-06-29 22:21:34,1721,,,,,,,,,1,Order Received
542,2024-12-30 15:36:13,109,Hermon,Dymoke,hdymoke30@123-reg.co.uk,3044.0,,,,8.17,1,Order Received
543,2022-05-06 12:20:18,146,Reece,Cleaveland,rcleaveland41@cbsnews.com,5386.0,,,,11.98,1,Order Received
544,2024-05-04 11:05:54,471,Brenn,Corneljes,bcorneljesd2@technorati.com,,,,,,1,Order Received
544,2024-05-04 11:05:54,471,Brenn,Corneljes,bcorneljesd2@technorati.com,,,,,,1,Order Received
545,2023-03-08 16:55:35,1110,,,,,,,,,1,Order Received
546,2022-03-15 18:49:20,1176,,,,,,,,,1,Order Received
547,2022-12-30 02:23:21,1449,,,,,,,,,1,Order Received
548,2022-11-18 09:05:47,1788,,,,,,,,,1,Order Received
549,2022-07-29 20:26:04,1890,,,,,,,,,1,Order Received
550,2023-10-19 07:29:26,627,Ellerey,Mucklestone,emucklestonehe@domainmarket.com,,,,,,1,Order Received
551,2022-10-15 19:30:54,795,June,Eustice,jeusticem2@java.com,,,,,,1,Order Received
552,2022-08-07 04:28:23,1448,,,,,,,,,1,Order Received
553,2025-01-21 18:27:36,1595,,,,,,,,,1,Order Received
554,2022-07-21 11:34:58,1088,,,,,,,,,1,Order Received
555,2024-09-30 19:02:24,370,Fayette,Dillway,fdillwaya9@about.com,,,,,,1,Order Received
556,2023-01-31 06:37:07,481,Kaleb,MacClenan,kmacclenandc@ocn.ne.jp,,,,,,1,Order Received
556,2023-01-31 06:37:07,481,Kaleb,MacClenan,kmacclenandc@ocn.ne.jp,,,,,,1,Order Received
557,2022-08-16 15:29:44,769,Tull,Jansens,tjansenslc@ameblo.jp,,,,,,1,Order Received
558,2022-11-26 07:57:11,938,Courtnay,Scales,cscalesq1@stumbleupon.com,,,,,,1,Order Received
559,2023-05-01 00:45:15,137,Pierrette,Diess,pdiess3s@mozilla.org,2544.0,,,,13.32,1,Order Received
560,2022-12-05 03:51:21,257,Artemas,Frankiewicz,afrankiewicz74@google.co.jp,4475.0,,,,8.47,1,Order Received
560,2022-12-05 03:51:21,257,Artemas,Frankiewicz,afrankiewicz74@google.co.jp,4475.0,,,,8.47,1,Order Received
561,2023-06-11 07:34:33,859,Arabelle,Pillinger,apillingernu@scribd.com,,,,,,1,Order Received
562,2024-11-09 02:20:34,1333,,,,,,,,,1,Order Received
563,2023-02-13 13:25:59,1844,,,,,,,,,1,Order Received
564,2022-05-07 07:14:59,1879,,,,,,,,,1,Order Received
565,2023-04-20 05:56:56,1597,,,,,,,,,1,Order Received
566,2024-05-15 12:53:06,1902,,,,,,,,,1,Order Received
567,2024-02-28 12:22:38,86,Amitie,Filasov,afilasov2d@ftc.gov,9734.0,,,,7.82,1,Order Received
567,2024-02-28 12:22:38,86,Amitie,Filasov,afilasov2d@ftc.gov,9734.0,,,,7.82,1,Order Received
568,2022-07-03 12:18:24,1304,,,,,,,,,1,Order Received
569,2022-11-28 15:32:02,1484,,,,,,,,,1,Order Received
570,2024-07-15 05:29:26,1680,,,,,,,,,1,Order Received
571,2024-11-01 01:37:14,1848,,,,,,,,,1,Order Received
572,2024-11-02 18:28:37,432,Mara,Georgievski,mgeorgievskibz@ebay.com,,,,,,1,Order Received
572,2024-11-02 18:28:37,432,Mara,Georgievski,mgeorgievskibz@ebay.com,,,,,,1,Order Received
573,2022-03-31 13:34:51,1756,,,,,,,,,1,Order Received
574,2023-11-24 08:50:46,1821,,,,,,,,,1,Order Received
575,2024-08-18 10:57:07,426,Mort,Zienkiewicz,mzienkiewiczbt@ihg.com,,,,,,1,Order Received
575,2024-08-18 10:57:07,426,Mort,Zienkiewicz,mzienkiewiczbt@ihg.com,,,,,,1,Order Received
576,2023-09-21 21:34:44,774,Brock,Pietersen,bpietersenlh@independent.co.uk,,,,,,1,Order Received
577,2023-11-08 12:32:04,23,Gilligan,Betteson,gbettesonm@paypal.com,9201.0,,,,3.77,1,Order Received
577,2023-11-08 12:32:04,23,Gilligan,Betteson,gbettesonm@paypal.com,9201.0,,,,3.77,1,Order Received
578,2022-07-05 09:02:51,917,Roda,Chetwind,rchetwindpg@hatena.ne.jp,,,,,,1,Order Received
579,2022-10-08 00:11:53,1745,,,,,,,,,1,Order Received
580,2024-10-20 07:26:22,756,Katleen,Kyston,kkystonkz@chronoengine.com,,,,,,1,Order Received
581,2022-03-01 08:40:06,1217,,,,,,,,,1,Order Received
582,2022-08-28 14:51:03,1836,,,,,,,,,1,Order Received
583,2022-10-23 01:15:10,1894,,,,,,,,,1,Order Received
584,2024-03-31 23:14:54,511,Marcelle,Woolgar,mwoolgare6@shareasale.com,,,,,,1,Order Received
584,2024-03-31 23:14:54,511,Marcelle,Woolgar,mwoolgare6@shareasale.com,,,,,,1,Order Received
584,2024-03-31 23:14:54,511,Marcelle,Woolgar,mwoolgare6@shareasale.com,,,,,,1,Order Received
585,2023-04-05 11:32:55,309,Lonni,Janus,ljanus8k@icq.com,,,,,,1,Order Received
585,2023-04-05 11:32:55,309,Lonni,Janus,ljanus8k@icq.com,,,,,,1,Order Received
585,2023-04-05 11:32:55,309,Lonni,Janus,ljanus8k@icq.com,,,,,,1,Order Received
586,2024-06-21 23:17:41,791,Pauli,Forrestill,pforrestillly@shutterfly.com,,,,,,1,Order Received
587,2023-06-22 15:45:59,978,Traci,Vanyashin,tvanyashinr5@posterous.com,,,,,,1,Order Received
588,2023-07-10 07:00:40,1618,,,,,,,,,1,Order Received
589,2024-06-12 04:25:09,1875,,,,,,,,,1,Order Received
590,2023-08-08 09:58:00,407,Luella,Bernardino,lbernardinoba@constantcontact.com,,,,,,1,Order Received
590,2023-08-08 09:58:00,407,Luella,Bernardino,lbernardinoba@constantcontact.com,,,,,,1,Order Received
591,2023-03-13 18:42:00,637,Dina,Angelini,dangeliniho@tripadvisor.com,,,,,,1,Order Received
592,2023-02-15 14:42:04,1060,,,,,,,,,1,Order Received
593,2022-05-28 04:07:31,1074,,,,,,,,,1,Order Received
594,2024-05-02 07:10:37,1362,,,,,,,,,1,Order Received
595,2022-07-15 16:20:11,1810,,,,,,,,,1,Order Received
596,2024-12-19 18:54:18,1938,,,,,,,,,1,Order Received
597,2024-05-22 09:16:11,1977,,,,,,,,,1,Order Received
598,2024-06-26 19:05:00,280,Isahella,Flinn,iflinn7r@lycos.com,,,,,,1,Order Received
598,2024-06-26 19:05:00,280,Isahella,Flinn,iflinn7r@lycos.com,,,,,,1,Order Received
598,2024-06-26 19:05:00,280,Isahella,Flinn,iflinn7r@lycos.com,,,,,,1,Order Received
599,2022-07-18 04:15:35,1634,,,,,,,,,1,Order Received
600,2023-09-24 18:17:26,785,Harley,Carnew,hcarnewls@angelfire.com,,,,,,1,Order Received
601,2024-10-18 10:17:13,981,Johan,Chastelain,jchastelainr8@biglobe.ne.jp,,,,,,1,Order Received
602,2022-05-23 19:56:34,1019,,,,,,,,,1,Order Received
603,2024-01-18 11:26:01,1287,,,,,,,,,1,Order Received
604,2023-03-10 02:51:30,1367,,,,,,,,,1,Order Received
605,2024-11-29 12:30:29,452,Koenraad,Kingsnoad,kkingsnoadcj@who.int,,,,,,1,Order Received
605,2024-11-29 12:30:29,452,Koenraad,Kingsnoad,kkingsnoadcj@who.int,,,,,,1,Order Received
605,2024-11-29 12:30:29,452,Koenraad,Kingsnoad,kkingsnoadcj@who.int,,,,,,1,Order Received
606,2023-06-25 09:02:06,27,Dacy,Mabe,dmabeq@cloudflare.com,933.0,Cross Stitch (Outlander  #1),,Arrow Books,0.5,1,Order Received
606,2023-06-25 09:02:06,27,Dacy,Mabe,dmabeq@cloudflare.com,933.0,Cross Stitch (Outlander  #1),,Arrow Books,0.5,1,Order Received
607,2022-09-15 00:11:51,729,Jackqueline,Sidnell,jsidnellk8@answers.com,,,,,,1,Order Received
608,2023-11-08 07:32:25,808,Ondrea,Haversham,ohavershammf@ibm.com,,,,,,1,Order Received
609,2022-09-01 10:35:32,1979,,,,,,,,,1,Order Received
610,2022-10-18 02:29:33,663,Teodoro,Thraves,tthravesie@google.de,,,,,,1,Order Received
611,2023-11-24 13:07:51,869,Bobbee,Pellant,bpellanto4@baidu.com,,,,,,1,Order Received
612,2022-09-12 00:09:30,928,Liam,Chazotte,lchazottepr@thetimes.co.uk,,,,,,1,Order Received
613,2022-12-11 17:56:02,1566,,,,,,,,,1,Order Received
614,2023-06-25 16:25:21,106,Farrel,Eckels,feckels2x@hatena.ne.jp,8331.0,,,,7.38,1,Order Received
614,2023-06-25 16:25:21,106,Farrel,Eckels,feckels2x@hatena.ne.jp,8331.0,,,,7.38,1,Order Received
615,2022-06-11 19:43:38,318,Lonee,Bellefant,lbellefant8t@blogs.com,,,,,,1,Order Received
615,2022-06-11 19:43:38,318,Lonee,Bellefant,lbellefant8t@blogs.com,,,,,,1,Order Received
616,2024-11-21 00:07:12,342,Harris,Filpi,hfilpi9h@theguardian.com,,,,,,1,Order Received
616,2024-11-21 00:07:12,342,Harris,Filpi,hfilpi9h@theguardian.com,,,,,,1,Order Received
616,2024-11-21 00:07:12,342,Harris,Filpi,hfilpi9h@theguardian.com,,,,,,1,Order Received
617,2023-09-23 05:50:24,633,Pierette,Duplain,pduplainhk@netscape.com,,,,,,1,Order Received
618,2024-08-04 02:58:54,1555,,,,,,,,,1,Order Received
619,2024-07-04 17:11:45,1937,,,,,,,,,1,Order Received
620,2024-02-20 00:59:18,1962,,,,,,,,,1,Order Received
621,2023-10-28 21:07:09,1384,,,,,,,,,1,Order Received
622,2024-03-23 21:28:33,320,Hubey,Bagshawe,hbagshawe8v@ted.com,,,,,,1,Order Received
623,2022-09-11 15:04:17,1878,,,,,,,,,1,Order Received
624,2022-12-16 10:10:44,154,Dedra,Ogus,dogus49@tiny.cc,7001.0,,,,10.78,1,Order Received
624,2022-12-16 10:10:44,154,Dedra,Ogus,dogus49@tiny.cc,7001.0,,,,10.78,1,Order Received
625,2023-09-25 22:51:43,497,Ailina,Gladhill,agladhillds@pcworld.com,,,,,,1,Order Received
626,2024-02-17 19:52:15,581,Robyn,Westpfel,rwestpfelg4@blogtalkradio.com,,,,,,1,Order Received
626,2024-02-17 19:52:15,581,Robyn,Westpfel,rwestpfelg4@blogtalkradio.com,,,,,,1,Order Received
627,2024-09-05 16:53:29,60,Kincaid,De Avenell,kdeavenell1n@wikia.com,10392.0,,,,3.84,1,Order Received
627,2024-09-05 16:53:29,60,Kincaid,De Avenell,kdeavenell1n@wikia.com,10392.0,,,,3.84,1,Order Received
627,2024-09-05 16:53:29,60,Kincaid,De Avenell,kdeavenell1n@wikia.com,10392.0,,,,3.84,1,Order Received
627,2024-09-05 16:53:29,60,Kincaid,De Avenell,kdeavenell1n@wikia.com,10392.0,,,,3.84,1,Order Received
628,2022-07-26 11:12:06,1017,,,,,,,,,1,Order Received
629,2022-06-01 01:54:58,1174,,,,,,,,,1,Order Received
630,2023-07-28 20:41:46,1404,,,,,,,,,1,Order Received
631,2022-12-12 05:05:10,157,Javier,Cretney,jcretney4c@ameblo.jp,9206.0,,,,11.96,1,Order Received
632,2024-08-13 19:28:20,402,Charlean,Palphramand,cpalphramandb5@amazonaws.com,,,,,,1,Order Received
632,2024-08-13 19:28:20,402,Charlean,Palphramand,cpalphramandb5@amazonaws.com,,,,,,1,Order Received
633,2023-01-16 01:18:03,1486,,,,,,,,,1,Order Received
634,2023-01-06 06:34:16,1762,,,,,,,,,1,Order Received
635,2024-09-13 06:14:59,891,Alvis,Atkirk,aatkirkoq@vk.com,,,,,,1,Order Received
636,2024-01-04 00:42:28,904,Florie,Laurencot,flaurencotp3@cnn.com,,,,,,1,Order Received
637,2022-08-21 18:18:15,961,Carilyn,Tixier,ctixierqo@globo.com,,,,,,1,Order Received
638,2023-11-03 18:30:56,965,Marcelle,Dench,mdenchqs@nydailynews.com,,,,,,1,Order Received
639,2023-01-11 08:09:41,1093,,,,,,,,,1,Order Received
640,2023-10-10 01:31:49,1150,,,,,,,,,1,Order Received
641,2024-03-23 16:43:42,1353,,,,,,,,,1,Order Received
